"사용월","호선명","지하철역","04시-05시 승차인원","04시-05시 하차인원","05시-06시 승차인원","05시-06시 하차인원","06시-07시 승차인원","06시-07시 하차인원","07시-08시 승차인원","07시-08시 하차인원","08시-09시 승차인원","08시-09시 하차인원","09시-10시 승차인원","09시-10시 하차인원","10시-11시 승차인원","10시-11시 하차인원","11시-12시 승차인원","11시-12시 하차인원","12시-13시 승차인원","12시-13시 하차인원","13시-14시 승차인원","13시-14시 하차인원","14시-15시 승차인원","14시-15시 하차인원","15시-16시 승차인원","15시-16시 하차인원","16시-17시 승차인원","16시-17시 하차인원","17시-18시 승차인원","17시-18시 하차인원","18시-19시 승차인원","18시-19시 하차인원","19시-20시 승차인원","19시-20시 하차인원","20시-21시 승차인원","20시-21시 하차인원","21시-22시 승차인원","21시-22시 하차인원","22시-23시 승차인원","22시-23시 하차인원","23시-24시 승차인원","23시-24시 하차인원","00시-01시 승차인원","00시-01시 하차인원","01시-02시 승차인원","01시-02시 하차인원","02시-03시 승차인원","02시-03시 하차인원","03시-04시 승차인원","03시-04시 하차인원","작업일자"
"201610","1호선","동묘앞","108","1","3612","895","4041","4615","7870","12049","9896","35677","9704","21813","11010","20287","15362","26371","20682","30105","27234","34544","31257","35729","36837","31433","39162","24187","36889","18560","33037","13678","16351","10035","9567","7199","8207","7060","5537","7839","2437","5309","256","3456","0","206","0","1","0","0","20161108"
"201610","1호선","서울역","1518","72","14074","9230","16790","60320","51260","119131","95790","239321","84989","138016","81138","91944","103577","79669","117286","85899","106387","91131","93065","90328","133255","98028","133540","101289","153850","106527","246734","121037","149600","89103","110163","63834","119438","57889","93562","49650","43837","26157","5493","9453","3","542","0","0","0","0","20161108"
"201610","1호선","시청","93","2","2541","4911","4216","26004","7770","78958","10673","176027","14317","85616","17976","51685","24302","49184","27086","43871","33878","48003","42727","41626","51811","36480","58883","32148","75539","33344","141130","35272","81868","21620","66242","10745","67885","9109","43779","7199","16447","4310","1155","1263","2","43","0","0","0","0","20161108"
"201610","1호선","신설동","298","6","9025","2585","10894","9397","24219","32052","30682","78352","23695","46288","22396","28531","25296","25177","27282","25310","30111","27141","29082","24370","31826","24644","34788","25069","45001","29493","67521","30697","34782","26374","21148","17625","19577","16946","15286","17018","5991","12237","459","2805","0","1","0","0","0","0","20161108"
"201610","1호선","제기동","287","11","4865","2806","9606","10676","26684","21344","33030","50557","25462","38653","28964","45907","37484","57419","45920","60301","52721","61911","59237","58575","64976","50748","64276","41411","54582","31275","48603","28582","25389","22947","14830","14157","12589","13214","8001","12381","3524","8469","262","1914","0","0","1","0","0","0","20161108"
"201610","1호선","종각","97","3","4412","5233","5911","28928","9547","110323","15961","262423","19300","153270","25878","82040","36399","75324","44655","71337","61127","76555","69831","65288","85172","57023","93239","55383","124621","66747","238031","87712","142913","62402","118601","24811","134964","15631","114569","11104","52802","6697","4392","1731","3","16","0","0","0","0","20161108"
"201610","1호선","종로3가","209","11","6260","3032","5599","14578","8548","32095","13965","91622","18896","100461","28074","82795","41069","85675","54815","87456","69446","89113","78628","80974","89871","67410","99399","58748","107066","57762","129174","64019","103318","44109","72500","17896","78790","13428","67246","10933","28072","7138","2997","3074","1","78","0","0","0","0","20161108"
"201610","1호선","종로5가","72","6","2576","3466","3667","16501","6225","48614","10230","127820","14871","88016","23513","63192","33916","66623","44192","65357","56948","60965","64762","58638","72142","51580","73752","45759","85391","42277","125243","39841","81002","26126","49653","12488","42112","9214","30821","7008","12069","4462","817","1315","0","6","0","0","0","0","20161108"
"201610","1호선","청량리(서울시립대입구)","1601","44","14857","4262","21192","15337","52129","27402","67657","53227","47106","51154","42722","47754","48405","56091","54415","65282","58563","78052","61756","71145","70576","66632","83213","62248","77614","62346","66889","74976","43514","59572","39181","38319","29601","35666","21678","36814","9058","24990","594","7519","3","26","0","1","0","0","20161108"
"201610","공항철도 1호선","검암","176","0","12777","1002","21729","5788","49818","9591","36573","16151","21454","8844","15949","6969","15653","8167","15251","8237","12850","9706","11873","11023","11991","13867","13032","17072","15699","18027","19402","29952","10833","37737","7763","27686","6708","22787","6045","26658","2599","16917","531","9526","0","0","0","0","0","0","20161108"
"201610","공항철도 1호선","계양","39","0","9661","767","25086","2890","64257","4872","56378","6340","32335","5698","21885","4998","19282","4980","17655","6922","14722","8494","12666","10082","11600","13877","12436","17592","13239","23445","11831","41049","7109","45194","4820","33669","4026","26336","3016","32289","1446","23109","205","5772","0","0","0","0","0","0","20161108"
"201610","공항철도 1호선","공덕","34","0","1273","161","2477","1309","4429","2407","4403","6715","2803","2974","2185","1871","2096","1754","2118","2077","2177","2281","1967","2176","1932","2376","2102","3091","2959","3819","4545","6703","3284","5820","2287","3417","1989","3478","1586","3278","880","2624","67","1359","0","0","0","0","0","0","20161108"
"201610","공항철도 1호선","공항화물청사","3","0","492","543","1309","6853","1786","17684","2637","27433","2714","5848","1121","2285","991","4522","1311","4953","1980","2110","2809","1299","3860","1347","5779","1442","9517","1585","20347","986","7605","1921","4043","2942","4976","1464","4452","382","1132","332","6","95","0","0","0","0","0","0","20161108"
"201610","공항철도 1호선","김포공항","18","0","2599","1544","4512","10653","8773","20852","15620","18390","15913","12266","13530","10984","16959","11070","18241","11833","19821","10924","19868","10519","20578","9707","18906","11357","25045","13691","33423","14187","24194","10404","20729","5208","17391","4128","18196","3499","10166","2251","246","1238","1","33","0","0","0","0","20161108"
"201610","공항철도 1호선","디지털미디어시티","118","1","3489","871","6130","6139","16371","18804","16645","85955","10796","35257","8460","16011","9462","13438","11152","13937","12948","14842","13717","15184","15903","13979","18835","14939","27400","15868","86065","21234","38071","16967","25036","9934","27524","7812","25353","7679","10897","5443","1101","2044","0","3","0","0","0","0","20161108"
"201610","공항철도 1호선","서울역","220","0","4644","1098","3622","9338","7925","15569","12944","23521","12986","17534","13925","17790","16580","14311","18212","14672","18003","14552","16457","14765","24682","16239","26010","15905","25151","14748","31592","18745","22709","16143","18310","9925","19852","9809","15978","10435","8177","5276","110","3261","0","0","0","0","0","0","20161108"
"201610","공항철도 1호선","영종","5","0","1228","85","3515","1187","6276","1413","4872","1607","3678","1701","3375","1280","2904","1424","2519","1724","2351","1868","2092","2112","2334","2295","2712","3294","3226","3750","2985","4762","1601","4658","1185","4056","1016","3694","586","3934","314","3101","46","1220","0","0","0","0","0","0","20161108"
"201610","공항철도 1호선","운서","13","0","5365","431","8573","7335","13717","7363","12812","13785","9415","9844","9047","6126","9284","5999","8947","5412","7952","6189","7853","7517","8668","7469","11071","9898","14086","10461","15289","13385","7575","14266","6788","11336","7281","11107","5474","11438","2775","9172","223","3214","0","0","0","0","0","0","20161108"
"201610","공항철도 1호선","인천국제공항","0","0","8946","6201","13652","25602","15950","39436","17758","33044","20204","21750","16099","26275","16057","31921","20160","28522","22430","27474","26081","20376","30182","20506","33141","22708","37732","20972","41799","20625","28234","16523","23249","13073","24026","7379","26000","4902","11152","4799","0","4162","0","0","0","0","0","0","20161108"
"201610","공항철도 1호선","청라국제도시","11","0","3412","172","14783","3753","26886","5249","17147","7598","10358","4106","8412","2993","7940","3015","7587","3263","6604","4219","5584","4592","5679","6488","6973","8263","8705","9164","8580","13645","4036","18390","3209","14859","2699","11789","2107","12860","977","8601","90","1696","0","0","0","0","0","0","20161108"
"201610","공항철도 1호선","홍대입구","147","3","4840","546","6418","2925","11515","6520","13159","21294","10871","17181","10721","13604","10766","13092","10938","15301","11530","16681","12428","15240","14592","16281","16745","16676","20080","19732","26479","26904","20969","23484","18878","13782","23298","12783","25480","11744","13528","9160","1098","2512","0","0","0","0","0","0","20161108"
"201609","1호선","동대문","414","14","14110","2269","11582","8406","19185","15654","25036","34063","24582","32907","22757","33742","24127","39527","29749","40522","33410","39708","35500","37993","34534","36173","34245","34013","35108","33736","35101","34659","26416","38480","21311","28583","19255","21773","17281","19508","9719","15423","1216","5041","15","96","0","0","0","0","20161008"
"201609","1호선","동묘앞","126","2","3010","890","3690","3913","7216","11446","8824","33218","8518","19618","10277","18409","14488","24391","19615","26976","24100","30576","27434","31789","32023","28329","35308","22556","32886","18152","31434","12860","17093","9439","9677","6524","8130","5951","5327","6618","2672","4474","280","3390","7","288","0","26","0","0","20161008"
"201609","1호선","서울역","1214","67","12400","8370","15097","49713","47627","115249","88270","226902","74801","125023","73086","85497","92155","74585","107716","81225","105750","86233","89686","85835","127228","90905","125594","93621","145043","98384","232104","112536","139945","83751","100136","59403","106082","51783","88800","45082","43372","23720","6176","9054","323","758","0","15","0","0","20161008"
"201609","1호선","시청","59","3","2218","4658","3736","21592","7282","77510","9758","168269","12709","74798","16767","47110","22826","44860","25966","40197","31935","42212","38482","38290","47266","33683","53914","29712","68741","28486","129263","29284","74527","18335","61593","9501","59911","7750","39312","5978","14646","3679","1060","1320","5","38","0","0","0","0","20161008"
"201609","1호선","신설동","252","6","7387","2242","10264","8668","22739","30983","28300","75164","22801","42004","21419","25101","23968","23075","25235","22248","27312","24582","26180","22569","29427","22151","31970","22314","40662","27149","61606","28169","33521","24616","20065","16042","18534","15586","14109","15706","5767","11102","534","2850","4","61","0","1","0","0","20161008"
"201609","1호선","제기동","250","8","4426","2710","9702","9826","24282","20880","31315","49497","25675","39715","30430","49380","40058","57374","46564","55869","49863","56134","53194","54605","58366","48450","57939","39229","51102","31682","47038","27104","25686","21927","13848","12558","11428","11236","7462","10846","3154","7745","231","1745","4","40","1","1","0","0","20161008"
"201609","1호선","종각","81","0","3896","4744","5161","26946","8765","105223","14875","257835","18117","137467","24398","73939","34435","66848","42955","64050","55379","65642","62566","59854","74335","52124","82142","52157","110826","62024","217729","81340","131108","60063","106486","23412","122821","14094","103736","9660","50227","5995","4656","1592","40","33","0","0","0","0","20161008"
"201609","1호선","종로3가","181","8","5777","2708","5140","13124","7828","29874","12632","85909","16240","93327","27106","76061","39625","78496","51531","80025","62637","80442","70825","74425","78602","61222","87324","53025","95394","51830","118560","59658","96205","42350","66538","16931","72615","11844","63073","9621","26189","6557","3098","2885","75","111","0","0","0","0","20161008"
"201609","1호선","종로5가","50","5","2213","2942","3536","14413","5840","45778","9719","119470","14203","80026","22959","59143","33203","61040","42353","58665","52116","54307","58746","52151","63446","47320","63320","41021","74901","38065","111763","36527","74162","24761","44238","11254","37297","7916","27084","5815","11473","3918","886","1211","11","31","0","0","0","0","20161008"
